subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	headphonecheck_nCorrect	stereocheck_nCorrect	DL_right	DL_left	DL_other	DL_monoPctCorrect	DL_dualPctCorrect	DL_lat	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response	DL_i1_clickhand
5a270517b4a5de00011af15c	slash	92.5	93.75	96.875	92.1875	96.875	96.875	81.25	93.75	646	783	941	912	779	1158.713	0	0	0	0	5	6	60	46	14	100	88.33	13.20754716981132	25	12.5	25	25	87.5	33	UK	Female	16	White	No	No	NA	NA	100
5a2adf6a8e00a000019864fb	slash	95	95	90.625	96.09375	100	100	93.75	90.625	967	984	1006	997.5	988	1187.972	0	0	0	0	0	6	52	49	19	100	84.17	2.9702970297029703	25	25	25	25	100	39	US	Male	16	White	No	No	NA	NA	100
5a3bdd2c8d005a0001829f3e	slash	85	86.25	56.25	92.96875	93.75	100	93.75	84.375	823	919	1015.5	1137	962	1052.58	0	0	0	0	6	6	41	32	47	83.33	60.83	12.32876712328767	25	25	25	25	100	32	US	Male	12	White	Yes	No	NA	NA	100
5a47b7be2f91ec0001dcbfee	z	88.75	86.25	53.125	96.09375	93.75	96.875	96.875	96.875	515.5	597.5	543	588.5	548	1016.848	0	0	0	0	2	6	85	27	8	100	93.33	51.78571428571429	25	25	25	25	100	37	US	Female	12	White	No	No	NA	NA	100
5a639a04c0d836000107b977	z	70	65	31.25	76.5625	90.625	96.875	68.75	50	315	289	280.5	1309	304	817.928	0	0	0	0	4	6	44	51	25	95.83	79.17	-7.368421052631578	25	25	25	25	100	40	US	Female	16	Black or African American	No	No	NA	NA	100
5a6f1ccade1f390001dbd8b7	slash	87.5	90	90.625	88.28125	100	96.875	90.625	65.625	853.5	775.5	932.5	1056	869.5	757.354	0	0	0	0	6	6	44	62	14	79.17	88.33	-16.9811320754717	25	12.5	12.5	12.5	62.5	40	US	Male	12	White	No	No	NA	NA	-100
5a6fd0626923df0001ef977b	slash	98.75	87.5	96.875	92.1875	100	96.875	90.625	81.25	565	652.5	685	746.5	647	1120.787	0	0	0	0	6	6	57	34	29	100	75.83	25.274725274725274	25	25	25	25	100	35	US	Male	16	White	Yes	No	NA	NA	100
5a7dc159000dab00018c5a06	slash	95	88.75	75	96.09375	100	93.75	96.875	93.75	468	466.5	503.5	462	466	702.239	0	0	0	0	6	6	70	35	15	100	87.5	33.33333333333333	25	12.5	-25	12.5	25	30	UK	Female	18	White	No	No	NA	NA	100
5a804807000dab00018c6e5a	z	82.5	86.25	46.875	93.75	100	100	96.875	78.125	467.5	494	719	795.5	584.5	672.095	0	0	0	0	0	6	52	57	11	91.67	90.83	-4.587155963302752	-25	-25	12.5	-25	-62.5	39	UK	Female	16	White	No	No	NA	no	100
5a8b3fa3b093f80001a80576	z	91.25	93.75	75	96.875	100	96.875	96.875	93.75	685.5	677.5	663	633.5	671.5	999.181	0	0	0	0	5	1	1	114	5	95.83	95.83	-98.26086956521739	-12.5	-12.5	-12.5	-12.5	-50	32	US	Male	14	White	No	No	NA	NA	-50
5a8d8079190420000156435d	slash	96.25	98.75	100	96.875	100	96.875	93.75	96.875	494.5	588.5	575.5	608.5	566	1146.096	0	0	0	0	6	6	76	32	12	91.67	90	40.74074074074074	25	25	25	25	100	38	US	Male	16	White	No	No	NA	-	100
5a8f3dd5eea3d300016ece86	z	91.25	91.25	68.75	96.875	100	96.875	96.875	93.75	660.5	673.5	707	680	690.5	1530.587	0	0	0	0	6	6	84	20	16	100	86.67	61.53846153846154	25	25	12.5	12.5	75	39	US	Female	12	White	No	No	NA	NA	100
5a9f9e14b5e2110001c6f6f5	z	78.75	68.75	37.5	82.8125	96.875	100	75	59.375	325	343.5	341	478.5	345	936.726	0	0	0	0	2	1	56	55	9	100	92.5	0.9009009009009009	-25	-25	-25	-25	-100	35	UK	Female	12	White	No	No	NA	NA	-100
5aac21406be3fa00013a2a51	slash	87.5	93.75	81.25	92.96875	100	90.625	84.375	96.875	916	995.5	998.5	914.5	962.5	1089.108	0	0	0	0	6	6	50	54	16	100	86.67	-3.8461538461538463	-25	-25	-25	-12.5	-87.5	27	UK	Female	12	White	No	No	NA	NA	50
5ab10212fb22320001bacdfe	slash	93.75	93.75	71.875	99.21875	100	100	96.875	100	334	368	390.5	347	358.5	1078.204	0	0	0	0	2	6	45	55	20	100	83.33	-10	-25	25	-25	-25	-50	29	UK	Male	12	White	No	No	NA	No comments	100
5ab65c67f69e940001d8e06c	slash	93.75	92.5	81.25	96.09375	90.625	100	100	93.75	396.5	460.5	457	585.5	466.5	1018.097	0	0	0	0	4	6	14	93	13	91.67	89.17	-73.83177570093457	-25	-25	-25	25	-50	27	UK	Female	18	Asian	No	No	NA	NA	100
5abd5f3b5cd105000161f167	slash	92.5	96.25	75	99.21875	100	96.875	100	100	392.5	382	408	417.5	396	637.576	0	0	0	0	6	6	67	38	15	100	87.5	27.61904761904762	-25	12.5	-25	-12.5	-50	24	US	Male	12	White	No	No	NA	That was fun!	100
5aca34565cd1050001626480	z	100	88.75	96.875	93.75	100	100	90.625	84.375	855	850.5	883	927	867.5	664.534	0	0	0	0	6	6	60	36	24	95.83	80	25	-25	-12.5	-25	-25	-87.5	33	UK	Female	21	White	No	No	NA	NA	100
5acf8cd5a010190001b34afa	z	60	68.75	96.875	56.25	100	93.75	9.375	21.875	448	421	2000	2000	528	1490.945	0	0	0	0	2	6	115	0	5	95.83	95.83	100	-25	-12.5	-25	-25	-87.5	36	US	Female	12	White	No	No	NA	NA	100
5ad0c55ad9f7470001db0e09	z	97.5	88.75	96.875	92.1875	100	81.25	100	87.5	580	594	598.5	615.5	595	543.811	0	0	0	0	6	6	56	43	21	91.67	82.5	13.131313131313133	-25	-12.5	-25	-25	-87.5	26	UK	Male	18	White	No	No	NA	NA	100
5ad0c8fd4d061300011b07e4	slash	91.25	85	62.5	94.53125	96.875	84.375	100	96.875	463.5	485	526.5	533	503	980.692	0	0	0	0	5	6	63	24	33	91.67	72.5	44.827586206896555	25	25	25	25	100	31	UK	Female	18	Black or African American	No	No	NA	NA	100
5ad57f5c27c301000101d9c5	slash	83.75	83.75	21.875	99.21875	100	100	100	96.875	315.5	302.5	268	341.5	301	882.909	0	0	0	0	6	6	45	59	16	95.83	86.67	-13.461538461538462	12.5	0	0	0	12.5	31	US	Female	12	Black or African American	No	No	NA	NA	100
5ad59462045cb000015c9960	z	97.5	95	84.375	99.21875	100	96.875	100	100	800.5	742	806.5	776	791.5	1042.642	0	0	0	0	6	6	50	49	21	100	82.5	1.0101010101010102	25	12.5	25	25	87.5	33	UK	Female	18	White	No	No	NA	NA	100
5ad5efefe2338200017798d4	z	87.5	90	50	98.4375	100	96.875	100	96.875	378.5	462.5	432.5	444	429	1773.59	0	0	0	0	5	6	70	25	25	95.83	79.17	47.368421052631575	-25	-12.5	-12.5	0	-50	28	UK	Female	16	Asian	No	No	NA	NA	100
5ae2b45afef71c0001bea628	slash	87.5	95	78.125	94.53125	100	100	81.25	96.875	447	499.5	618	574.5	530.5	1363.775	0	0	0	0	6	6	60	41	19	100	84.17	18.81188118811881	25	12.5	25	25	87.5	31	US	Female	12	White	No	No	NA	It was easier for me to spot rectangles/squares when I used my left hand	100
5aeb063b2f05b500013028a0	z	88.75	87.5	46.875	98.4375	93.75	100	100	100	444	469.5	479	608.5	503.5	1070.677	0	0	0	0	6	6	83	22	15	100	87.5	58.0952380952381	-25	-25	-25	-25	-100	36	UK	Female	21	White	No	Not sure (please explain):	i have done the sounds task before but not the shapes one	NA	-100
5aed87e375deca0001627011	z	88.75	77.5	90.625	81.25	87.5	75	71.875	90.625	887	947	951	861.5	907	768.89	0	0	0	0	6	6	69	35	16	100	86.67	32.69230769230769	-25	-25	-12.5	-25	-87.5	40	UK	Male	12	White	No	No	NA	NA	100
5af2f6c0c36b060001f80163	slash	93.75	90	65.625	98.4375	96.875	100	96.875	100	511	522.5	524.5	611.5	526	1562.738	0	0	0	0	6	6	47	41	32	95.83	73.33	6.8181818181818175	25	12.5	25	25	87.5	31	UK	Male	14	Multiple	No	No	NA	NA	50
5af59378f856320001cf2ffc	z	98.75	100	96.875	100	100	100	100	100	518	587.5	572	591	568	1427.011	0	0	0	0	6	6	0	118	2	95.83	98.33	-100	-25	-12.5	-25	-25	-87.5	25	US	Female	12	White	Yes	No	NA	NA	100
5af5e288e19f8c00019e3d09	z	97.5	97.5	90.625	99.21875	100	100	96.875	100	465	480	582	561.5	526	539.142	0	0	0	0	6	6	47	65	8	95.83	93.33	-16.071428571428573	0	-25	12.5	-25	-37.5	32	UK	Not listed: agender	16	White	No	No	NA	Taking over someone's computer screen is more of a distraction than not doing so	0
5afb134c57516b0001416b48	z	92.5	90	71.875	96.09375	100	100	90.625	93.75	419	417	593.5	827.5	516.5	486.739	0	0	0	0	2	6	31	28	61	62.5	49.17	5.084745762711865	-25	-25	-25	-25	-100	26	UK	Male	16	White	No	No	NA	NA	-100
5b12b275e9270900013c3e01	z	87.5	86.25	62.5	92.96875	96.875	93.75	93.75	87.5	331.5	357.5	387.5	326	336.5	764.588	0	0	0	0	6	6	47	63	10	100	91.67	-14.545454545454545	-25	-12.5	-25	-25	-87.5	32	UK	Female	16	White	No	No	NA	NA	-100
5b2aac848580750001aa0b64	z	87.5	90	53.125	97.65625	100	96.875	100	93.75	658	671	844.5	858	780.5	667.541	0	0	0	0	5	6	72	20	28	100	76.67	56.52173913043478	25	25	25	25	100	20	UK	Male	12	Asian	No	No	NA	NA	100
5b393581c49ecb00010a6693	z	91.25	85	93.75	86.71875	100	96.875	81.25	68.75	540.5	648	653	774	656	1049.794	0	0	0	0	6	6	14	97	9	95.83	92.5	-74.77477477477478	-25	12.5	-25	-25	-62.5	22	US	Male	12	White	Yes	No	NA	NA	100
5b421b9ac2e3810001763252	z	98.75	98.75	100	98.4375	100	100	96.875	96.875	1038	1040.5	1036	1096	1051.5	1100.118	0	0	0	0	5	6	47	38	35	87.5	70.83	10.588235294117647	-25	-12.5	-25	-12.5	-75	35	UK	Female	16	Multiple	No	No	NA	NA	-100
5b4915add4c93b00019beed6	z	90	91.25	71.875	95.3125	90.625	96.875	93.75	100	450	450.5	505	483	470.5	3085.082	0	0	0	0	6	2	103	0	17	91.67	85.83	100	-25	25	25	25	50	35	UK	Female	12	Black or African American	No	No	NA	no	100
5b494218ff7497000125219a	z	93.75	91.25	75	96.875	96.875	96.875	96.875	96.875	438.5	439.5	570	534.5	481.5	2010.448	0	0	0	0	1	5	48	54	18	91.67	85	-5.88235294117647	-25	-25	-25	-25	-100	37	UK	Male	12	Multiple	No	No	NA	Started to feel sleepy	-100
5b50d6214e2d6800010b6092	z	93.75	90	81.25	94.53125	96.875	87.5	93.75	100	660.5	658	679.5	659	660	1235.329	0	0	0	0	6	6	56	50	14	100	88.33	5.660377358490567	12.5	0	0	-12.5	0	23	UK	Female	16	White	No	No	NA	NA	100
5b575da5f633200001232769	z	95	98.75	87.5	99.21875	100	100	96.875	100	628	756	642.5	626	639.5	597.861	0	0	0	0	0	6	41	44	35	83.33	70.83	-3.5294117647058822	-25	-25	-25	-25	-100	25	UK	Male	16	White	No	No	NA	NA	-100
5b59862535af16000164960a	slash	95	97.5	84.375	99.21875	100	96.875	100	100	826.5	784	737	758.5	784	628.367	0	0	0	0	6	6	57	48	15	91.67	87.5	8.571428571428571	25	12.5	0	12.5	50	33	UK	Female	14	White	No	No	NA	NA	50
5b5cff1c9351420001b78419	z	92.5	93.75	84.375	95.3125	100	100	93.75	87.5	676.5	728.5	747	797.5	733.5	913.368	0	0	0	0	6	6	51	38	31	79.17	74.17	14.606741573033707	-25	-25	-25	-25	-100	33	US	Male	16	White	No	No	NA	NA	100
5b6515e83662a8000158b2aa	z	83.75	90	37.5	99.21875	96.875	100	100	100	375	353.5	513	383	397	635.027	0	0	0	0	6	6	67	31	22	100	81.67	36.734693877551024	25	25	25	25	100	39	US	Male	12	White	No	No	NA	NA	100
5b6c312fa1fda800015fe165	z	92.5	90	96.875	89.84375	96.875	96.875	75	90.625	847.5	753	854.5	894.5	842.5	1211.364	0	0	0	0	6	6	60	32	28	95.83	76.67	30.434782608695656	-25	-25	-25	-12.5	-87.5	33	US	Female	14	Black or African American	No	No	NA	NA	100
5b6c72f29dc5550001f8a514	slash	93.75	96.25	81.25	98.4375	100	100	100	93.75	342.5	333	407.5	418	365	539.715	0	0	0	0	0	6	83	16	21	95.83	82.5	67.67676767676768	25	25	12.5	0	62.5	38	US	Male	16	White	No	No	NA	NA	100
5b6cf2c61b61b60001bc0678	slash	83.75	97.5	100	88.28125	90.625	96.875	100	65.625	502	525	602	846	577	1231.3	0	0	0	0	6	6	64	33	23	100	80.83	31.958762886597935	-25	12.5	-12.5	-25	-50	24	US	Male	16	White	No	No	NA	NA	100
5b72d1b972a6fc0001b2abc2	z	82.5	65	84.375	71.09375	100	93.75	34.375	56.25	620	649	2000	939	712.5	1093.191	0	0	0	0	6	6	42	72	6	100	95	-26.31578947368421	25	25	25	25	100	29	US	Male	16	White	No	No	NA	NA	100
5b7ba10e4ba9cd0001e66fb4	slash	92.5	92.5	84.375	94.53125	96.875	96.875	93.75	90.625	766	734	789.5	751.5	764.5	1148.865	0	0	0	0	6	6	63	40	17	100	85.83	22.330097087378643	25	25	25	25	100	30	US	Female	14	White	No	No	NA	NA	100
5b7ecfe47a63030001019c35	slash	90	97.5	81.25	96.875	96.875	96.875	100	93.75	572	598.5	675	716	666	1076.399	0	0	0	0	5	6	56	18	46	70.83	61.67	51.35135135135135	-25	-25	-25	-25	-100	38	UK	Male	16	White	No	No	NA	NA	100
5b82e33f184f45000155f0ba	z	96.25	90	84.375	95.3125	96.875	93.75	96.875	93.75	510	532.5	719.5	695.5	609	676.471	0	0	0	0	3	6	52	51	17	100	85.83	0.9708737864077669	25	0	12.5	12.5	50	36	UK	Male	12	White	No	No	NA	NA	100
5b87cdc34dc3210001904196	slash	91.25	95	96.875	92.1875	81.25	96.875	90.625	100	991.5	942.5	945	978	957	802.201	0	0	0	0	5	6	52	50	18	95.83	85	1.9607843137254901	-25	0	-25	-25	-75	40	UK	Female	12	White	No	No	NA	NA	100
5b87dd09019cf60001a115b3	slash	98.75	96.25	93.75	98.4375	100	93.75	100	100	882.5	875	861	882.5	875	910.966	0	0	0	0	0	6	59	39	22	100	81.67	20.408163265306122	-25	-12.5	-25	-12.5	-75	28	US	Male	16	White	No	No	NA	NA	100
5b8c7161284d9b00019dee13	slash	81.25	82.5	59.375	87.5	96.875	100	75	78.125	571	590	751.5	878	660	1475.517	0	0	0	0	0	6	55	48	17	100	85.83	6.796116504854369	-25	12.5	0	0	-12.5	25	US	Female	12	White	No	No	NA	NA	-50
5b8e11444cd6dd0001bf07d9	slash	38.75	53.75	40.625	47.65625	46.875	53.125	50	40.625	2000	453	1872	2000	2000	2025.854	0	1	0	1	6	6	79	26	15	95.83	87.5	50.476190476190474	25	25	25	25	100	24	US	Female	14	Black or African American	No	No	NA	it would be good to recieve correct or incorrect feedback during the actual test	100
5b920a69abfadc0001e7ffa9	z	92.5	92.5	90.625	92.96875	100	100	84.375	87.5	560	566.5	728.5	839.5	666.5	1293.638	0	0	0	0	6	6	53	45	22	100	81.67	8.16326530612245	25	12.5	12.5	12.5	62.5	27	US	Female	12	White	No	No	NA	NA	100
5b9754dce1adf100014ac3d1	slash	93.75	95	84.375	96.875	96.875	96.875	100	93.75	596	564	635.5	668.5	623	1908.267	0	0	0	0	6	6	43	58	19	100	84.17	-14.85148514851485	25	12.5	25	25	87.5	30	UK	Male	12	White	No	No	NA	NA	100
5b985404a15058000124e508	slash	75	85	40.625	89.84375	87.5	93.75	90.625	87.5	911.5	873	1104	938.5	951.5	1125.186	0	0	0	0	0	6	44	62	14	100	88.33	-16.9811320754717	-25	25	25	25	50	29	UK	Male	16	White	No	No	NA	no	50
5b9aa47491b20a0001176287	z	97.5	97.5	90.625	99.21875	100	100	96.875	100	666.5	703	679	628.5	661	976.74	0	0	0	0	1	6	43	49	28	100	76.67	-6.521739130434782	25	12.5	12.5	25	75	40	US	Female	16	Black or African American	No	No	NA	NA	100
5ba3223a68b542000112c1b6	z	95	91.25	96.875	92.1875	87.5	90.625	90.625	100	779	798	771.5	750.5	772.5	634.065	0	0	0	0	6	6	52	43	25	100	79.17	9.473684210526317	25	25	25	25	100	27	US	Male	16	White	No	No	NA	I do have high frequency hearing loss	0
5ba6d507cf54e40001c45aaf	slash	72.5	77.5	93.75	70.3125	100	100	59.375	21.875	365	445	1217.5	2000	518	1786.632	0	0	0	0	5	0	48	47	25	95.83	79.17	1.0526315789473684	-25	25	-25	-25	-50	38	US	Male	12	Multiple	No	No	NA	NA	100
5ba849b3a2a1ae0001f08d2d	slash	91.25	97.5	90.625	95.3125	100	81.25	100	100	657	830.5	713	710.5	735	1282.523	0	0	0	0	6	6	47	49	24	95.83	80	-2.083333333333333	25	25	25	25	100	22	US	Male	16	White	No	No	NA	NA	100
5baa7acf14779d0001a23968	z	95	97.5	93.75	96.875	100	93.75	93.75	100	580.5	592.5	605	549	577	791.911	0	0	0	0	0	6	61	49	10	100	91.67	10.909090909090908	-25	0	0	-12.5	-37.5	31	UK	Female	21	White	No	No	NA	NA	-50
5bace423b95cc700014b5334	slash	92.5	92.5	81.25	95.3125	100	90.625	93.75	96.875	589.5	610	669.5	605.5	614	1136.032	0	0	0	0	6	6	46	57	17	100	85.83	-10.679611650485436	25	25	25	25	100	37	US	Female	18	White	No	No	NA	NA	100
5bad4be8b712f30001b87947	z	80	87.5	21.875	99.21875	96.875	100	100	100	542.5	523.5	572	522.5	547	1305.21	1	0	0	0	6	6	87	15	18	79.17	85	70.58823529411765	25	25	0	25	75	39	US	Male	12	White	No	Not sure (please explain):	I don't remember if I have or not.	NA	100
5bad4db8b712f30001b87990	slash	58.75	87.5	100	66.40625	93.75	87.5	46.875	37.5	546	529	2000	2000	632	1294.359	0	1	0	0	6	6	74	33	13	100	89.17	38.31775700934579	25	25	25	25	100	31	US	Male	14	White	Yes	No	NA	NA	100
5bb0f624a1c73d0001b9d62d	slash	97.5	96.25	84.375	100	100	100	100	100	335	365.5	435	439	389	1258.55	0	0	0	0	5	6	89	25	6	100	95	56.14035087719298	-12.5	12.5	12.5	-12.5	0	30	UK	Male	21	White	No	No	NA	NA	100
5bb0f83f71e1b2000176c35b	slash	85	91.25	53.125	96.875	96.875	90.625	100	100	655	731	694.5	673.5	687	1227.025	0	0	0	0	5	6	47	53	20	83.33	83.33	-6	-12.5	-25	-25	-25	-87.5	36	UK	Male	16	White	No	No	NA	NA	50
5bb535574cb73b00011437d0	slash	87.5	87.5	68.75	92.1875	93.75	100	87.5	87.5	455	481.5	614.5	572	522	1306.193	0	0	0	0	5	6	38	34	48	70.83	60	5.555555555555555	12.5	0	-25	0	-12.5	25	UK	Female	12	White	No	No	NA	NA	50
5bbc18010cb04c00015025ce	z	81.25	77.5	28.125	92.1875	100	100	84.375	84.375	939.5	925	954.5	938	943	1521.576	0	0	0	0	6	6	60	35	25	100	79.17	26.31578947368421	-25	-25	-25	-25	-100	35	US	Female	12	White	No	No	NA	Thank you!	100
5bbd2bdcf7358a000171636f	slash	90	98.75	78.125	98.4375	96.875	96.875	100	100	326	335.5	347	345	335.5	752.859	0	0	0	0	6	6	82	19	19	95.83	84.17	62.37623762376238	-25	-12.5	-12.5	-12.5	-62.5	23	UK	Male	16	White	No	No	NA	NA	100
5bc10133904b2f000194b264	slash	86.25	95	84.375	92.1875	90.625	93.75	84.375	100	470	527	801.5	574	567.5	714.145	0	0	0	0	6	6	88	17	15	100	87.5	67.61904761904762	25	12.5	12.5	25	75	25	UK	Male	16	White	No	No	NA	NA	100
5bc9ed7f3d893f0001bee4b6	slash	92.5	96.25	71.875	100	100	100	100	100	438.5	420	502.5	462.5	446.5	470.316	0	0	0	0	6	6	84	21	15	95.83	87.5	60	-25	-25	-25	-25	-100	23	UK	Female	14	White	No	No	NA	i have high freq hearing loss in left ear	50
5bdc4a3b0f86a60001be614a	z	90	92.5	65.625	97.65625	93.75	96.875	100	100	529.5	467.5	534.5	532	528	635.83	0	0	0	0	6	6	56	46	18	95.83	85	9.803921568627452	12.5	-12.5	12.5	12.5	25	33	UK	Female	12	White	No	No	NA	NA	50
5bdfb648484288000130dad0	z	72.5	77.5	75	75	87.5	87.5	78.125	46.875	908	979.5	1150	2000	1079.5	1542.724	0	0	0	0	0	6	44	52	24	83.33	80	-8.333333333333332	25	25	25	25	100	30	US	Male	12	White	No	No	NA	The second part of this was hard because it showed so quickly, tried my best though. Thanks for letting me participate!	100
5be08379a34306000165f14c	z	92.5	87.5	53.125	99.21875	100	96.875	100	100	368	410	438.5	415.5	397	696.746	0	0	0	0	6	6	77	30	13	100	89.17	43.925233644859816	-25	12.5	12.5	-25	-25	29	UK	Female	12	White	No	No	NA	NA	-100
5be12624b08fb60001f5680a	slash	88.75	95	81.25	94.53125	96.875	100	81.25	100	664	524.5	868.5	582.5	647.5	3622.052	0	0	0	0	5	6	63	28	29	100	75.83	38.46153846153847	-25	12.5	-25	-25	-62.5	25	UK	Male	12	Black or African American	No	No	NA	NA	-100
5bea1d914e38ca00014b399e	slash	78.75	87.5	87.5	82.03125	100	96.875	53.125	78.125	425.5	454	1003.5	757.5	510	1069.544	0	0	0	0	5	6	81	25	14	100	88.33	52.83018867924528	25	12.5	12.5	12.5	62.5	27	US	Female	18	White	No	No	NA	NA	100
5bead56b5324b10001c2551c	z	95	97.5	81.25	100	100	100	100	100	515.5	493	508.5	526	509.5	1117.205	0	0	0	0	6	6	65	36	19	100	84.17	28.71287128712871	-25	-25	-25	-25	-100	28	UK	Male	16	White	No	No	NA	NA	100
5bebbb9694bff800011dc37c	z	83.75	22.5	62.5	50.78125	50	56.25	53.125	43.75	1747.5	1311.5	1307.5	2000	1472.5	1135.065	0	1	0	0	6	0	19	81	20	100	83.33	-62	25	25	25	25	100	34	US	Female	16	White	Yes	No	NA	NA	100
5beccd423b6489000156596f	z	85	83.75	46.875	93.75	100	84.375	90.625	100	545	573.5	555.5	552.5	554.5	548.506	0	0	0	0	6	6	54	46	20	100	83.33	8	25	25	25	25	100	40	US	Female	16	White	No	No	NA	NA	0
5befb6e27c387400016983bf	slash	81.25	85	100	78.90625	96.875	100	53.125	65.625	648	683	1540	1039	782.5	688.509	0	0	0	0	6	6	71	15	34	83.33	71.67	65.11627906976744	25	25	0	0	50	36	US	Male	16	White	No	No	NA	NA	0
5bf19d37e657aa0001a2314a	z	91.25	92.5	59.375	100	100	100	100	100	470.5	456	599	620.5	511.5	618.57	0	0	0	0	4	6	18	91	11	91.67	90.83	-66.97247706422019	25	25	25	25	100	39	US	Female	12	White	No	No	NA	NA	100
5bfd8910eed5280001ead1dd	z	88.75	85	84.375	87.5	90.625	93.75	68.75	96.875	783	803	1013.5	749.5	807.5	656.639	0	0	0	0	6	6	47	45	28	83.33	76.67	2.1739130434782608	12.5	25	0	0	37.5	38	UK	Female	16	White	No	No	NA	NA	100
5c0004a72340e10001bfc3a0	z	97.5	95	90.625	97.65625	96.875	100	96.875	96.875	661	715.5	840	713.5	725.5	607.457	0	0	0	0	6	6	42	61	17	91.67	85.83	-18.446601941747574	-25	-25	-25	-25	-100	27	UK	Male	21	White	No	No	NA	small shapes are very small, difficult to see	-100
5c024be169406e00014e0b8e	z	100	98.75	100	99.21875	100	100	100	96.875	603	555.5	574	536.5	564.5	574.666	0	0	0	0	6	6	70	37	13	95.83	89.17	30.8411214953271	25	25	25	25	100	28	US	Male	14	Asian	Yes	Not sure (please explain):	I've done a similar one that uses the same sounds	N/A	100
5c0586b43199f4000153f133	z	87.5	81.25	71.875	87.5	100	100	75	75	633	644.5	794	800.5	703.5	614.078	0	0	0	0	5	6	49	48	23	95.83	80.83	1.0309278350515463	-25	-25	-25	-25	-100	26	UK	Female	12	White	No	No	NA	NA	0
5c05c77f24419e0001a3094f	z	86.25	88.75	37.5	100	100	100	100	100	629.5	591	701	654.5	635.5	661.986	0	0	0	0	6	6	38	72	10	100	91.67	-30.909090909090907	-25	-25	-25	-12.5	-87.5	35	US	Female	18	White	No	No	NA	NA	100
5c086d3d3be61100011a694d	z	97.5	95	93.75	96.875	100	100	93.75	93.75	720	795.5	757.5	837.5	779.5	1278.39	0	0	0	0	6	6	19	92	9	100	92.5	-65.76576576576578	-25	-12.5	-25	-12.5	-75	29	US	Female	18	White	No	No	NA	n/a	-50
5c0c28915b32d500012eef60	slash	91.25	86.25	59.375	96.09375	100	93.75	96.875	93.75	401	459.5	526.5	557.5	480	613.575	0	0	0	0	5	6	35	72	13	83.33	89.17	-34.57943925233645	25	25	25	12.5	87.5	37	UK	Female	18	White	No	No	NA	NA	-50
5c0e80423a0b8e000183089b	slash	96.25	95	90.625	96.875	100	90.625	96.875	100	428	431	535.5	433	445.5	627.783	0	0	0	0	6	6	39	64	17	95.83	85.83	-24.271844660194176	25	12.5	0	0	37.5	28	UK	Female	16	White	No	No	NA	NA	100
5c11f8202b16ba0001c8b764	slash	91.25	87.5	87.5	89.84375	96.875	96.875	81.25	84.375	409.5	422.5	535.5	541.5	481.5	995.303	0	0	0	0	6	6	65	30	25	95.83	79.17	36.84210526315789	25	12.5	-25	12.5	25	25	US	Female	16	Asian	No	No	NA	NA	100
5c190c311e18d10001eca667	slash	81.25	95	75	91.40625	96.875	87.5	87.5	93.75	722	828	862.5	849.5	821	1092.504	0	0	0	0	6	6	42	43	35	100	70.83	-1.1764705882352942	-25	-25	-25	-25	-100	22	UK	Male	16	Asian	No	No	NA	NA	100
5c2477b010677f0001db2661	slash	82.5	95	87.5	89.0625	96.875	93.75	65.625	100	742	751	860	766	762.5	612.911	0	0	0	0	5	6	69	30	21	100	82.5	39.39393939393939	25	25	12.5	25	87.5	23	US	Female	16	White	Yes	No	NA	NA	100
5c28884289f035000174bfbe	z	77.5	75	18.75	90.625	93.75	96.875	90.625	81.25	239.5	259	238	356.5	264.5	1382.318	1	0	0	0	6	6	24	77	19	100	84.17	-52.475247524752476	-25	-25	-25	-25	-100	26	US	Female	12	Multiple	Yes	No	NA	NA	0
5c28c65636efd800010f30fb	z	95	87.5	93.75	90.625	93.75	90.625	81.25	96.875	883	997.5	979.5	870.5	930	1132.872	0	0	0	0	5	6	47	45	28	100	76.67	2.1739130434782608	25	25	25	25	100	35	US	Female	16	White	No	No	NA	It was getting hard to focus on a bright white screen. White text on a black background would have caused less eye strain.	100
5c2c189b867f660001af5dc5	slash	73.75	72.5	87.5	69.53125	100	96.875	31.25	50	682.5	588.5	2000	1726	920.5	2149.877	0	0	0	0	6	6	56	49	15	100	87.5	6.666666666666667	25	25	0	12.5	62.5	30	US	Female	16	White	Yes	No	NA	NA	100
5c2dae2110677f0001dd1137	slash	93.75	100	90.625	98.4375	100	96.875	100	96.875	626.5	635.5	632.5	643	636.5	977.16	0	0	0	0	6	6	46	57	17	91.67	85.83	-10.679611650485436	-25	25	-25	-25	-50	40	US	Male	16	White	No	No	NA	NA	100
5c2e33e751dcf20001b3204d	z	95	95	81.25	98.4375	100	93.75	100	100	693	713	610.5	600.5	622	572.336	0	0	0	0	6	6	50	44	26	100	78.33	6.382978723404255	-25	0	-25	0	-50	34	UK	Female	12	White	No	No	NA	NA	0
