subject	first_block	ehi	age	country	sex	education	race	hispanic_ethnicity	rt_overall	duration_s	task_experience_response	task_experience_other_response	open_ended_feedback_response	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	sample	sample2	prolific_handedness	handedness	exclude_country	exclude_age	exclude_done_before	exclude_no_ehi	exclude_ehi_mismatch	exclude
5f94a8e7fa8c422fc88940b0	slash	-100	30	US	Male	14	White	No	833.5	665.325	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f95a44920f542417f4263cb	z	100	24	US	Male	12	White	Yes	741	590.171	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f974c72a0ed8c0f9ce724ea	slash	100	31	US	Male	16	Multiple	No	762	646.099	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f99dafa8e84910baf8acc99	z	-100	26	US	Male	12	White	No	763.5	635.577	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f9b38f233305e3307c04b30	z	-12.5	20	US	Female	12	Black or African American	No	740	767.847	No	NA	No	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5f9d53c5a1f16e2576a935ed	z	50	31	US	Female	16	White	No	372.5	652.187	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5f9d6c8b87770828f1f08fbe	z	-100	36	US	Female	12	Multiple	No	621.5	1182.573	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f9fb315ae6f085ff96c0cac	z	100	31	US	Male	12	White	No	894	697.137	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f9fdfd04296cb0102563f84	slash	-100	33	US	Male	12	White	No	649.5	858.45	No	NA	No	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fa0ec6d81b63717a99bcb31	z	-12.5	26	US	Female	12	Multiple	Yes	597.5	1040.062	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5fa4c21a04bc5912180291bc	z	-62.5	40	US	Male	12	Black or African American	No	522.5	2136.771	No	NA	Was it intended, for the prompts to flash on screen for only 0.26 seconds?  (Ha ha ha.)	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fa4f94e535f3b1aa628e0ab	z	100	29	US	Male	18	Asian	No	789	596.387	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5fa61868040ad62058998acd	slash	50	22	US	Female	16	White	No	1030.5	667.345	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5fa8300f0967d163ec3c05c3	slash	100	30	US	Male	16	Black or African American	No	523	666.133	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5fa86899f519ba6f291dbf41	slash	-100	34	US	Male	16	White	No	466.5	589.212	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fadf5e96dca762321e01668	z	25	37	US	Female	16	White	No	584.5	666.414	No	NA	I usually use utensils (spoon, fork)	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5faefcc22be93b11829e84df	z	50	28	US	Male	16	Asian	No	632.5	599.071	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5fb0a3d6a8e4224b973e750b	slash	-100	24	US	Male	12	White	Yes	419	2058.461	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fb142fa3d818059f4cd5497	z	87.5	34	US	Male	16	White	No	349	645.824	Yes	NA	I felt like I did better with the first part then the second part. I was quicker to trigger the button for the slash and was wrong more than with the z.	0	0	0	0	New righties	All righties	Right	Right	0	0	1	0	0	1
5fbd371dc57ae80a38ba00c2	slash	-12.5	33	US	Male	16	Black or African American	No	952	1113.814	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5fc150bd290b5717801b5821	slash	87.5	19	US	Male	12	White	No	724.5	640.358	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5fc30c35704ddd267cc9123f	slash	-100	35	US	Female	12	White	No	899.5	922.596	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fc3d41149c0c8728f07b95b	slash	-37.5	31	US	Male	12	White	No	557	775.911	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5fc4231050130c35759881d3	z	75	31	US	Female	16	White	No	866	723.229	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5fcbe82a12a0c80009d6e9cf	z	-50	28	US	Male	16	White	No	150	449.163	Not sure (please explain):	I have done reaction-type tasks like this before, but not this one specfically.	I think everything seemed to work fine for me.  I wish I had faster reaction time.	1	0	1	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	1
5fd15934025b991384ef1116	z	100	37	US	Male	12	White	No	744	610.043	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5fd53e2d08163d37f7cb72f6	z	87.5	38	US	Male	16	Multiple	No	509.5	664.386	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5fd7782dee03dc08d3f3f491	z	87.5	39	US	Male	14	White	No	1007.5	697.546	No	NA	Thanks for the fun study	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5fdd6ae284b3a9449c87a064	slash	100	33	US	Female	16	Asian	No	483.5	541.777	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5fdd7f9dc9707d4090fcc4ed	z	-50	23	US	Male	16	White	No	722.5	560.681	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fe354a2e44df4fb4634bbc3	z	-50	40	US	Female	12	Multiple	Yes	265	620.179	No	NA	Thank you for allowing me to participate!	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fe3b66ad42dc508212bb4bd	z	87.5	22	US	Male	12	White	No	680	566.623	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5fea48067b84d356b168b452	slash	-87.5	22	US	Male	16	White	No	587.5	636.816	No	NA	The flashing images were slightly jarring and uncomfortable. Felt like a strobe light. Maybe that's just me though.	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fea7e34e1506a5df25419ec	z	50	38	US	Female	16	White	No	541.5	651.749	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5fea9f4983f6afa8281acf14	z	-87.5	28	US	Male	16	White	No	887	612.374	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fec281aeae543d80d09fbc0	z	-100	31	US	Female	14	White	No	434	622.645	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5fed6c9c0d786daf31f29f3d	z	-87.5	35	US	Female	16	Asian	No	556	662.303	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Left	0	0	0	0	0	0
5fee2749ad8fba1104bd0f5b	z	-50	34	US	Female	16	White	No	505	933.787	No	NA	Much appreciated the experiment needed me to hit space to advance instead of just going.	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5feff5d30ad48b39d17b9c25	slash	100	34	US	Female	16	Black or African American	No	924.5	671.653	No	NA	I thinkm I psyched myself out a few times	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5ff0e3319cc6b3ff560a1d4d	slash	62.5	27	US	Female	16	White	No	403	533.448	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5ff2240a2f567121402762e6	z	37.5	32	US	Male	16	White	No	844.5	633.964	No	NA	none	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	1	1
5ff8809f2fb33a080538e448	z	-87.5	22	US	Female	12	White	No	727.5	613.81	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ff8f00e24c6e01cfca56f49	slash	12.5	20	US	Male	12	White	No	355	524.19	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	1	1
5ffc8fc485e2830b502149f3	slash	0	21	US	Male	12	Asian	No	661	561.112	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5ffc9218eb4ab30bbeb6c301	slash	-75	28	US	Male	14	White	No	395	564.926	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ffef0a1255d0c5fd3bdfd6a	z	-100	29	US	Female	18	White	No	930.5	649.982	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
600c3219a434df2de6427feb	z	100	39	US	Male	12	White	No	408	535.712	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
600c63a5dfb7171357a02440	slash	-25	25	US	Male	14	White	No	755	737.237	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
600dcdff34fef66077146d8e	slash	-37.5	24	US	Male	16	White	No	302	916.984	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
6015b00e728ff80d142947d7	z	-50	34	US	Female	12	White	Yes	571.5	796.501	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60163bb2b88fc70a66a6052b	z	87.5	33	US	Female	14	Asian	Yes	471	616.88	No	NA	That was fun!	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
6016f95c56f32e8df6e841af	slash	-100	33	US	Male	16	White	Yes	542.5	820.692	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60175a2c2d7cc99cb9f4049c	z	37.5	31	US	Female	12	White	No	935	1190.686	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
6018a5c0e1600b187ccb8693	slash	-100	25	US	Male	12	Asian	No	140	434.341	No	NA	NA	1	1	1	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	1
601d69a993d94008fb2b25dc	z	62.5	27	US	Male	12	Black or African American	No	851.5	864.687	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
602348484d326a1c5aa80bb7	z	-25	38	US	Female	16	White	No	914.5	759.445	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
602a8f9033061909d48b1d04	z	-50	20	US	Female	12	White	No	599	532.012	No	NA	This was kind of fun	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Left	0	0	0	0	0	0
602d71e6fe40c079523df438	slash	-87.5	36	US	Female	12	White	No	1133.5	652.217	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
603032b2b88b07e8aceb10c4	slash	75	30	US	Female	18	Multiple	No	415.5	1328.812	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
60306cf6330619ee41fa3cd2	slash	100	31	US	Male	16	White	No	882	589.311	No	NA	N/A	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
603adebb5cdecc77ccba8c5e	z	12.5	36	US	Male	16	White	No	686	659.107	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
603d6ae665fbaacb5621ede2	z	-50	25	US	Male	14	Black or African American	No	166.5	348.929	No	NA	NA	1	0	1	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	1
603e97154847faf7531b40b6	z	25	40	US	Male	16	White	No	888.5	618.206	No	NA	That task was harder than I thought it would be.	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
60413ee98b05db0b2f74a0c7	slash	87.5	20	US	Male	14	Black or African American	No	697.5	662.885	No	NA	really cool!	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
6041d51ff984371e3b18172d	z	87.5	25	US	Female	16	White	No	546	598.517	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
6045267ffa48c161ab686843	z	100	20	US	Male	16	White	No	904	661.081	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
6049273b7b4f029ba1c44e6b	slash	-37.5	22	US	Female	16	Multiple	No	470.5	680.285	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
60529400a89602a956010696	z	-75	21	US	Male	12	Asian	No	572.5	586.827	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
605794cd71c6264c6798181b	z	100	22	US	Male	12	White	No	439.5	522.988	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
605867abaf0023b996742de2	z	-25	23	US	Female	16	White	No	417	713.111	Not sure (please explain):	I have done the test for ADHD where you are supposed to click if a certain letter pops up on the screen! I am unsure if it is relevant but wanted to include it just in case!	Fun study! The images do show up fairly small on my computer screen, so if it wouldn't effect the study, it would be nice for them to be a bit bigger :) Thank you!	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
6060a822ebad58844bb482f1	slash	-100	33	US	Female	14	White	No	559	735.696	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
6060cc2bf9ba38d90b1a6f12	slash	-37.5	20	US	Male	14	Asian	No	645	560.139	No	NA	Thank you for the opportunity to participate in this study today. It was challenging, but everything in the study worked just fine and was clear as well as easy to understand.	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
6063a680ba3790e15ab14ba9	slash	0	39	US	Female	12	White	No	632.5	762.698	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
6068f61c52d7168e0c8b049f	slash	-100	35	US	Female	18	White	No	785	666.484	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60734853295f4a6404bbf27f	z	-100	37	US	Female	16	White	No	712	1344.437	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60737b97d01c3800e734921d	z	-100	30	US	Male	12	White	Yes	518	650.014	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
607778a26ff3de83125f50c5	slash	-100	36	US	Male	12	Asian	No	510.5	576.822	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
6079ff1600ff2b7455e1c3e0	z	75	20	US	Female	12	Black or African American	No	553.5	583.448	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
607d6ad963c2b4e855ae2a06	z	-100	29	US	Female	16	White	No	253	491.576	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
607dc630d2d30aa7e8699c23	z	-62.5	32	US	Male	16	White	No	915.5	635.67	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
607f1e19b195cdd04a669958	slash	-75	20	US	Female	12	White	No	644.5	775.601	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
608349d97d46ab71fc6c7111	slash	-87.5	39	US	Female	16	Multiple	No	592	867.809	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
6089714497c6a46ebdf12234	z	50	27	US	Female	16	White	No	495.5	595.493	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
60897a1d66afbbe1bb33a8e2	slash	87.5	22	US	Female	12	White	No	742	634.294	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
608c75be6bf5ca1f23ab35ad	slash	-100	22	US	Male	16	White	Yes	508.5	572.907	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
608f2aa883599160c8b87a79	slash	75	32	US	Female	16	White	Yes	428	508.951	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
6091ab55ea2e97910519f8e7	slash	-37.5	28	US	Female	16	Black or African American	Yes	644	699.242	No	NA	NA	0	1	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	1
6091ebb375f9f6e9e1acaef8	slash	25	22	US	Male	16	White	Yes	843	1024.163	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
6095e4f37b49956d05961a4b	z	-50	34	US	Male	18	White	No	788.5	550.584	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
609b6c918ad180505fefd919	slash	100	29	US	Female	16	Asian	No	648	937.565	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
609be3207792bc09e989b7e0	slash	62.5	30	US	Male	12	White	No	624	597.874	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
60a1e1f4a3707c983a98f185	slash	-37.5	29	US	Female	14	White	No	700.5	560.612	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
60a55d4bb6bd9be6c95b89eb	z	-75	27	US	Female	18	White	No	418	607.667	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60a8343c2e4dd727c4833eb6	slash	100	21	US	Female	12	White	Yes	501	607.155	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
60abd5ba97921106bca53aff	slash	-75	24	US	Female	16	White	No	405.5	523.861	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60abe580aa82f25a7acc9800	slash	100	35	US	Female	14	White	No	593.5	954.747	No	NA	no	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	1	1
60aed7ba3afc3974acad86d3	slash	-50	22	US	Male	12	Asian	No	419.5	1080.715	No	NA	N/A	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60b7d18beb67181cd97d7ac5	z	-37.5	36	US	Male	16	White	No	778.5	623.399	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
60b8242021561f7827855c02	z	100	37	US	Female	8	White	No	695	904.984	No	NA	The very first time I had to hit the spacebar to start the experiment, hitting the spacebar did nothing. I just started touching random keys until it initiated. I am not sure which one caused the experiment to start. After that, the spacebar always worked fine. I am not sure if it was an issue on my end or the experiment program.	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60b84b68ed2ba90d5d1a4dea	slash	-100	38	US	Female	12	White	No	564.5	682.352	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60b8ae101ff97c46f787f1a8	slash	-87.5	34	US	Male	18	White	No	474.5	575.138	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60b8e59ef963cd7c6989cd37	z	-100	36	US	Female	12	White	No	733	699.533	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60ba2ffd080107de026041d3	slash	100	32	US	Male	16	White	No	653	553.093	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60bd80a54df9675c7f842774	slash	100	30	US	Male	12	White	No	964.5	623.987	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60bfe979f044ae9801bac501	z	12.5	26	US	Male	12	White	No	471	702.534	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	1	1
60c0eae0a61a05f2b626b6de	z	62.5	32	US	Male	14	Multiple	No	617	526.15	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60c2341fe95d71ee52c043f0	z	50	20	US	Male	14	White	No	433.5	742.919	No	NA	The time was very fast, although that's probably the point of the study.	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
60c57903a2db0249ed2779b1	slash	-100	31	US	Female	12	White	No	620.5	665.736	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60c739d1b402ae0d42b37c66	z	-50	30	US	Not listed: Non-Binary	14	Multiple	Yes	532	792.57	No	NA	none	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60c80c19de11452191e78dd5	slash	87.5	36	US	Male	18	White	No	780.5	815.704	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
60ca13ec0bc197cf1fdef3d7	z	-62.5	20	US	Female	12	Asian	No	539.5	611.864	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60cbe4524cab3b049343d0bd	slash	75	36	US	Not listed: Transgender Woman	14	White	No	757	1096.185	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
60ce9fa3d9f9a088647a62ba	slash	100	31	US	Male	16	Black or African American	No	644.5	613.246	No	NA	maybe give a little countdown before the first one or have to press space again after the instructions	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
60d099f849987e86824eedcd	slash	-50	32	US	Female	16	White	No	1094	796.222	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60d2d061fd054556769ca306	slash	-50	19	US	Male	12	Black or African American	No	547.5	617.853	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Left	0	0	0	0	0	0
60d5ff02fef54b0399953c12	slash	100	22	US	Male	12	White	No	525	596.644	No	NA	It moved a bit too fast for me but maybe that was that how it was supposed to be	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60dbdcae2b7d4cbb2e4f4dd2	slash	-87.5	21	US	Female	12	White	No	2000	819.821	No	NA	NA	0	1	0	1	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	1
60ddf5abb47cc02285793096	slash	-100	23	US	Female	12	White	No	621.5	650.442	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60de276a5092ec038a2f6e9b	z	-62.5	20	US	Female	12	White	Yes	663	644.64	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60ded53d38608c2fa0d1ac4f	slash	100	19	US	Male	12	White	No	876	700.817	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60dfc07ddcd24dcc266d8690	z	100	26	US	Male	18	White	Yes	459	600.912	No	NA	Accidentally pressed """"""""/"""""""" on one of the """"""""/"""""""" tasks.	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
60e1d5f866e681d7e33fd01c	slash	-62.5	39	US	Not listed: agender	12	White	No	530.5	988.784	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60e2600a329d5ebfcb54b413	z	-100	27	US	Female	16	Black or African American	No	785	766.01	No	NA	none	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60e49c6274c1be146fa85140	z	100	30	US	Female	18	White	No	794.5	634.584	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60e5d47e17c05633eef565e3	slash	-100	29	US	Male	18	White	No	405	585.459	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60e9a7f84a3753e10e5f6cab	z	-75	32	US	Male	18	White	No	490	633.709	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60e9b19b0104bf65f6a92237	z	87.5	20	US	Female	12	Multiple	No	381	555.189	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60ec54c58f88686dadb1a0c9	z	-62.5	33	US	Male	16	White	No	705.5	661.762	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60ed0e7149a025da16189d35	slash	75	28	US	Male	12	White	No	585	663.976	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
60edaf90d8aa718a66510d04	z	100	35	US	Female	14	Multiple	No	572.5	934.926	No	NA	ty	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	1	1
60ef3f426b987fbae520369f	z	37.5	26	US	Male	12	White	No	445	589.266	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
60efa510e3cdfbbf4d7c355b	z	-50	23	US	Male	12	White	No	518	575.675	No	NA	N/A	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60f220d48c23d4dc97c65d79	z	-62.5	24	US	Female	16	White	No	493	586.603	No	NA	the sizing was super small and it was confusing to have the trial end the second i made a response	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60f31196cf392939a843ab34	slash	-87.5	26	US	Not listed: Non-binary	16	Black or African American	No	827	693.692	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60f39f67a5c2c9e50ce470ee	z	100	34	US	Female	16	White	No	493	733.3	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60f5f8769fc9289a9e518129	slash	-100	36	US	Female	16	White	No	518	601.322	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
60f6d47e13b6f6b93d860dfe	z	62.5	28	US	Female	18	White	No	1053	699.334	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
60f6de25f86ba8d688779946	slash	87.5	31	US	Female	21	White	No	960	663.005	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
60fc2ec58ad0da367daee3c1	z	100	33	US	Female	12	White	No	714	663.881	Yes	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	1	0	0	1
60fc9ce95a59b3400b38e2a7	z	-100	22	US	Female	12	White	No	2000	790.013	No	NA	NA	0	1	0	1	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	1
60fcaa7ac117649e189a3ee1	z	62.5	22	US	Female	16	White	No	573.5	551.109	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
60fcc58f020a0d9d03ce0e2e	z	100	20	US	Male	12	White	No	633	559.353	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
